Event_ID,Event_Date,Account,Post_ID,Campaign_ID,Discount_Code,Product,Revenue_INR,Quantity,Customer_City,City_Tier,First_Time_Buyer,Attribution_Window_Days,Refund_Flag,Payment_Status,UTM_Source,Lead_Score,Notes
EVT-000816,2025-11-23,FitFuel India,PST-00456,CAM-2508-035,INSTA10,Silk Saree,11997.0,4,Jaipur,Tier 2,yes,30,Yes,Paid,ig_reels,14,Manual entry
EVT-000817,2025-08-22,FitFuel India,PST-00286,CAM-2510-020,BYT29,Silk Saree,1999.0,2,Delhi NCR,Metro,,3,No,Failed,paid_social,24,Manual entry
EVT-000818,2026-01-27,SareeStreet,PST-00411,CAM-2510-007,FIT33,Combo Pack,4998.0,1,Hyderabad,Metro,yes,7,No,Paid,ig_reels,47,Manual entry
EVT-000819,2025-08-28,UrbanPaws,PST-00644,,,Combo Pack,1198.0,1,Hyderabad,Metro,,30,No,Failed,bio_link,14,Late attribution
EVT-000820,2025-10-27,SareeStreet,PST-00270,UNKNOWN-CAM,,Dog Treats,5999.0,1,Lucknow,Metro,yes,7,No,Paid,influencer,70,Late attribution
EVT-000821,2025-10-06,FitFuel India,PST-00248,CAM-2510-023,,Smart Lamp,4998.0,1,Hyderabad,Metro,No,7,No,Paid,influencer,87,
EVT-000822,2026-01-02,UrbanPaws,PST-00035,UNKNOWN-CAM,,Dog Treats,2997.0,1,Bengaluru,Metro,yes,1,No,Pending,paid_social,35,Late attribution
EVT-000823,2026-01-10,UrbanPaws,PST-00049,,,Combo Pack,399.0,2,Delhi NCR,Metro,yes,7,No,Paid,bio_link,95,Manual entry
EVT-000824,2026-02-20,CafeCanvas,PST-00535,,,Smart Lamp,2998.0,2,Kolkata,Tier 2,yes,1,No,Pending,influencer,96,Late attribution
EVT-000825,2026-01-17,ByteBazaar,PST-00605,,,Combo Pack,1197.0,3,Pune,Tier 1,No,14,No,Paid,influencer,50,Manual entry
EVT-000826,2025-11-14,UrbanPaws,PST-00594,UNKNOWN-CAM,,Smart Lamp,1998.0,3,Chennai,Tier 2,yes,3,Yes,Pending,influencer,14,Coupon mismatch
EVT-000827,2026-01-01,CafeCanvas,PST-00220,,,Protein Bar,1198.0,3,Kolkata,Tier 3,,7,No,Paid,,36,Coupon mismatch
EVT-000828,2026-01-11,GlowKart,PST-00375,CAM-2510-045,,Serum A,17997.0,1,Lucknow,Tier 3,Unknown,3,No,Refunded,Instagram,71,
EVT-000829,2026-02-04,CafeCanvas,PST-00162,,,Dog Treats,999.0,2,Delhi NCR,Tier 2,Yes,45,No,Paid,Instagram,11,Coupon mismatch
EVT-000830,2025-12-10,CafeCanvas,PST-00557,,,Smart Lamp,7998.0,2,Kolkata,Metro,Yes,1,No,Failed,,84,
EVT-000831,2025-12-26,GlowKart,PST-00641,CAM-2512-018,FIT20,Smart Lamp,1198.0,1,Delhi NCR,Tier 3,,30,No,Paid,,43,Late attribution
EVT-000832,2026-01-31,CafeCanvas,PST-00535,CAM-2511-014,SAR20,Combo Pack,799.0,3,Indore,Tier 2,,3,No,Refunded,Instagram,34,Manual entry
EVT-000833,2025-08-16,CafeCanvas,PST-00201,CAM-2510-060,,Cold Brew,11997.0,1,Lucknow,Metro,Unknown,3,Yes,Failed,Instagram,81,Manual entry
EVT-000834,2025-08-23,ByteBazaar,PST-00172,,,Protein Bar,1197.0,3,Chennai,Metro,Yes,1,No,Paid,paid_social,70,
EVT-000835,2025-07-28,FitFuel India,PST-00588,CAM-2511-036,SAR37,Serum A,798.0,4,Hyderabad,Tier 2,,1,No,Pending,bio_link,3,Manual entry
EVT-000836,2026-01-23,UrbanPaws,PST-00049,,,Protein Bar,3998.0,3,Mumbai,Tier 1,Unknown,30,No,Pending,ig_reels,65,Coupon mismatch
EVT-000837,2025-07-24,ByteBazaar,PST-00182,CAM-2511-012,CAF37,Protein Bar,11998.0,3,Jaipur,Tier 1,yes,14,Yes,Paid,,99,Late attribution
EVT-000838,2025-10-20,FitFuel India,PST-00120,CAM-2511-053,GLO15,Cold Brew,1198.0,4,Delhi NCR,Tier 2,yes,45,Yes,Failed,ig_reels,35,
EVT-000839,2025-11-08,SareeStreet,PST-00372,UNKNOWN-CAM,,Smart Lamp,399.0,1,Chennai,Metro,No,1,Yes,Pending,,71,Late attribution
EVT-000840,2025-08-04,ByteBazaar,PST-00012,CAM-2507-031,,Dog Treats,4497.0,3,Kolkata,Tier 2,No,3,No,Paid,paid_social,77,
EVT-000841,2025-12-18,SareeStreet,PST-00114,,,Combo Pack,1198.0,4,Bengaluru,Tier 2,Yes,3,Yes,Refunded,ig_reels,32,
EVT-000842,2025-12-30,UrbanPaws,PST-00104,UNKNOWN-CAM,,Smart Lamp,4497.0,3,Chennai,Metro,Yes,7,No,Refunded,bio_link,12,Late attribution
EVT-000843,2026-01-05,CafeCanvas,PST-00356,UNKNOWN-CAM,,Protein Bar,7998.0,4,Indore,Tier 3,Yes,7,No,Refunded,ig_reels,81,Coupon mismatch
EVT-000844,2025-12-16,SareeStreet,PST-00393,UNKNOWN-CAM,,Cold Brew,5997.0,2,Delhi NCR,Metro,Unknown,7,No,Paid,bio_link,30,Late attribution
EVT-000845,2025-11-01,CafeCanvas,PST-00326,,,Protein Bar,3999.0,1,Hyderabad,Metro,No,14,Yes,Pending,ig_reels,98,
EVT-000846,2026-01-30,ByteBazaar,PST-00117,CAM-2510-060,CAF12,Serum A,7497.0,4,Indore,Tier 1,Unknown,3,Yes,Paid,ig_reels,76,Coupon mismatch
EVT-000847,2026-03-03,UrbanPaws,PST-00152,CAM-2510-059,GLO31,Silk Saree,4998.0,4,Indore,Tier 3,,30,No,Paid,instagram,11,Manual entry
EVT-000848,2025-08-19,CafeCanvas,PST-00291,CAM-2507-048,BYT20,Cold Brew,3999.0,3,Chennai,Metro,Unknown,14,Yes,Pending,instagram,35,Manual entry
EVT-000849,2025-12-26,GlowKart,PST-00582,UNKNOWN-CAM,,Serum A,11997.0,3,Mumbai,Tier 1,No,1,No,Refunded,influencer,71,Manual entry
EVT-000850,2026-02-16,UrbanPaws,PST-00634,UNKNOWN-CAM,,Serum A,2397.0,3,Mumbai,Metro,Unknown,3,No,Paid,ig_reels,97,Coupon mismatch
